GISLINK,FOLIO,PID,LEGAL_TYPE,UNIT,HOUSE,STREET,taxyear,assess_abbreviation,assess_type,land_gross,land_net,impr_gross,impr_net,Exemption,ObjectId
08589017,8589017,005-553-105,LAND,,1456,STROUD RD,2025,Residential,SCHOOL,750000,750000,258000,258000,0,60312
V05881064,8588065,023-621-516,STRATA,,1420,EDGEWARE RD,2025,Residential,GENERAL,711000,711000,575000,575000,0,60313
08591026,8591026,009-157-956,LAND,,1418,MYRTLE AVE,2025,Residential,SCHOOL,852000,852000,180000,180000,0,60314
08590041,8590041,005-638-593,LAND,,1471,WESTALL AVE,2025,Residential,SCHOOL,795000,795000,46200,46200,0,60315
08589018,8589018,005-556-503,LAND,,1452,STROUD RD,2025,Residential,GENERAL,769000,769000,120000,120000,0,60316
V05881064,8588065,023-621-516,STRATA,,1420,EDGEWARE RD,2025,Residential,SCHOOL,711000,711000,575000,575000,0,60317
08591027,8591027,009-157-921,LAND,,1414,MYRTLE AVE,2025,Residential,GENERAL,852000,852000,132000,132000,0,60318
08590042,8590042,005-638-607,LAND,,1475,WESTALL AVE,2025,Residential,GENERAL,795000,795000,271000,271000,0,60319
08589018,8589018,005-556-503,LAND,,1452,STROUD RD,2025,Residential,SCHOOL,769000,769000,120000,120000,0,60320
V05881068,8588066,023-621-524,STRATA,,1422,EDGEWARE RD,2025,Residential,GENERAL,655000,655000,503000,503000,0,60321
08591027,8591027,009-157-921,LAND,,1414,MYRTLE AVE,2025,Residential,SCHOOL,852000,852000,132000,132000,0,60322
08590042,8590042,005-638-607,LAND,,1475,WESTALL AVE,2025,Residential,SCHOOL,795000,795000,271000,271000,0,60323
08589019,8589019,004-688-775,LAND,,2835,DELATRE ST,2025,Residential,GENERAL,1074000,1074000,208000,208000,0,60324
V05881068,8588066,023-621-524,STRATA,,1422,EDGEWARE RD,2025,Residential,SCHOOL,655000,655000,503000,503000,0,60325
V05911030,8591029,030-900-191,LAND,,2727,HAMILTON RD,2025,Residential,GENERAL,593000,593000,544000,544000,0,60326
08590043,8590043,000-406-066,LAND,,1479,WESTALL AVE,2025,Residential,GENERAL,703000,703000,616000,616000,0,60327
08589019,8589019,004-688-775,LAND,,2835,DELATRE ST,2025,Residential,SCHOOL,1074000,1074000,208000,208000,0,60328
V05911030,8591029,030-900-191,LAND,,2727,HAMILTON RD,2025,Residential,SCHOOL,593000,593000,544000,544000,0,60329
V05911031,8591030,030-900-204,LAND,,1410,MYRTLE AVE,2025,Residential,GENERAL,687000,687000,143000,143000,0,60330
V05911031,8591030,030-900-204,LAND,,1410,MYRTLE AVE,2025,Residential,SCHOOL,687000,687000,143000,143000,0,60331
017-453-411,8591038,017-453-411,STRATA,1,1441,HILLSIDE AVE,2025,Residential,GENERAL,621000,621000,203000,203000,0,60332
017-453-411,8591038,017-453-411,STRATA,1,1441,HILLSIDE AVE,2025,Residential,SCHOOL,621000,621000,203000,203000,0,60333
017-453-470,8591039,017-453-470,STRATA,2,1441,HILLSIDE AVE,2025,Residential,GENERAL,614000,614000,221000,221000,0,60334
017-453-470,8591039,017-453-470,STRATA,2,1441,HILLSIDE AVE,2025,Residential,SCHOOL,614000,614000,221000,221000,0,60335
017-453-488,8591040,017-453-488,STRATA,3,1441,HILLSIDE AVE,2025,Residential,GENERAL,614000,614000,221000,221000,0,60336
017-453-488,8591040,017-453-488,STRATA,3,1441,HILLSIDE AVE,2025,Residential,SCHOOL,614000,614000,221000,221000,0,60337
08589021,8589021,004-003-349,LAND,,2855,DELATRE ST,2025,Residential,GENERAL,829000,829000,81500,81500,0,60338
08589021,8589021,004-003-349,LAND,,2855,DELATRE ST,2025,Residential,SCHOOL,829000,829000,81500,81500,0,60339
08589022,8589022,002-421-666,LAND,,2863,DELATRE ST,2025,Residential,GENERAL,829000,829000,92800,92800,0,60340
08589022,8589022,002-421-666,LAND,,2863,DELATRE ST,2025,Residential,SCHOOL,829000,829000,92800,92800,0,60341
08590043,8590043,000-406-066,LAND,,1479,WESTALL AVE,2025,Residential,SCHOOL,703000,703000,616000,616000,0,60342
08590054,8590054,003-213-234,LAND,,1414,HILLSIDE AVE,2025,Residential,GENERAL,7853000,7853000,4713000,4713000,0,60343
08590054,8590054,003-213-234,LAND,,1414,HILLSIDE AVE,2025,Residential,SCHOOL,7853000,7853000,4713000,4713000,0,60344
08590055,8590055,005-441-757,LAND,,2815,CEDAR HILL RD,2025,Recreational,GENERAL,921000,0,121000,0,1042000,60345
08590055,8590055,005-441-757,LAND,,2815,CEDAR HILL RD,2025,Recreational,SCHOOL,921000,0,121000,0,1042000,60346
08590056,8590056,007-827-067,LAND,,1400,HILLSIDE AVE,2025,Residential,GENERAL,639000,639000,599000,599000,0,60347
08590056,8590056,007-827-067,LAND,,1400,HILLSIDE AVE,2025,Business,GENERAL,343000,343000,323000,313000,10000,60348
08590056,8590056,007-827-067,LAND,,1400,HILLSIDE AVE,2025,Residential,SCHOOL,639000,639000,599000,599000,0,60349
08590056,8590056,007-827-067,LAND,,1400,HILLSIDE AVE,2025,Business,SCHOOL,343000,343000,323000,313000,10000,60350
08588013,8588013,004-688-767,LAND,,2840,DELATRE ST,2025,Residential,GENERAL,852000,852000,262000,262000,0,60351
08588013,8588013,004-688-767,LAND,,2840,DELATRE ST,2025,Residential,SCHOOL,852000,852000,262000,262000,0,60352
08588014,8588014,000-024-651,LAND,,2828,DELATRE ST,2025,Residential,GENERAL,817000,817000,198000,198000,0,60353
08588014,8588014,000-024-651,LAND,,2828,DELATRE ST,2025,Residential,SCHOOL,817000,817000,198000,198000,0,60354
08588015,8588015,005-553-032,LAND,,1448,STROUD RD,2025,Residential,GENERAL,777000,777000,181000,181000,0,60355
08588015,8588015,005-553-032,LAND,,1448,STROUD RD,2025,Residential,SCHOOL,777000,777000,181000,181000,0,60356
08588016,8588016,002-975-874,LAND,,1444,STROUD RD,2025,Residential,GENERAL,754000,754000,135000,135000,0,60357
08588016,8588016,002-975-874,LAND,,1444,STROUD RD,2025,Residential,SCHOOL,754000,754000,135000,135000,0,60358
08588017,8588017,003-754-642,LAND,,1440,STROUD RD,2025,Residential,GENERAL,829000,829000,141000,141000,0,60359
08588017,8588017,003-754-642,LAND,,1440,STROUD RD,2025,Residential,SCHOOL,829000,829000,141000,141000,0,60360
08588018,8588018,005-010-403,LAND,,1436,STROUD RD,2025,Residential,GENERAL,799000,799000,173000,173000,0,60361
08588018,8588018,005-010-403,LAND,,1436,STROUD RD,2025,Residential,SCHOOL,799000,799000,173000,173000,0,60362
08588019,8588019,000-434-574,LAND,,1435,STROUD RD,2025,Residential,GENERAL,800000,800000,129000,129000,0,60363
08588019,8588019,000-434-574,LAND,,1435,STROUD RD,2025,Residential,SCHOOL,800000,800000,129000,129000,0,60364
08588020,8588020,005-552-991,LAND,,1439,STROUD RD,2025,Residential,GENERAL,800000,800000,303000,303000,0,60365
08588020,8588020,005-552-991,LAND,,1439,STROUD RD,2025,Residential,SCHOOL,800000,800000,303000,303000,0,60366
08588021,8588021,005-552-966,LAND,,1443,STROUD RD,2025,Residential,GENERAL,799000,799000,130000,130000,0,60367
08588021,8588021,005-552-966,LAND,,1443,STROUD RD,2025,Residential,SCHOOL,799000,799000,130000,130000,0,60368
08588022,8588022,003-164-373,LAND,,1447,STROUD RD,2025,Residential,GENERAL,754000,754000,218000,218000,0,60369
08588022,8588022,003-164-373,LAND,,1447,STROUD RD,2025,Residential,SCHOOL,754000,754000,218000,218000,0,60370
08588023,8588023,005-552-958,LAND,,1451,STROUD RD,2025,Residential,GENERAL,754000,754000,134000,134000,0,60371
08588023,8588023,005-552-958,LAND,,1451,STROUD RD,2025,Residential,SCHOOL,754000,754000,134000,134000,0,60372
08588024,8588024,005-552-940,LAND,,1455,STROUD RD,2025,Residential,GENERAL,754000,754000,267000,267000,0,60373
08588024,8588024,005-552-940,LAND,,1455,STROUD RD,2025,Residential,SCHOOL,754000,754000,267000,267000,0,60374
08588025,8588025,005-552-923,LAND,,1459,STROUD RD,2025,Residential,GENERAL,754000,754000,225000,225000,0,60375
08588025,8588025,005-552-923,LAND,,1459,STROUD RD,2025,Residential,SCHOOL,754000,754000,225000,225000,0,60376
08588026,8588026,005-552-893,LAND,,1463,STROUD RD,2025,Residential,GENERAL,755000,755000,125000,125000,0,60377
08588026,8588026,005-552-893,LAND,,1463,STROUD RD,2025,Residential,SCHOOL,755000,755000,125000,125000,0,60378
08588027,8588027,005-552-877,LAND,,1467,STROUD RD,2025,Residential,GENERAL,755000,755000,135000,135000,0,60379
08588027,8588027,005-552-877,LAND,,1467,STROUD RD,2025,Residential,SCHOOL,755000,755000,135000,135000,0,60380
08588028,8588028,002-354-390,LAND,,1471,STROUD RD,2025,Residential,GENERAL,755000,755000,143000,143000,0,60381
08588028,8588028,002-354-390,LAND,,1471,STROUD RD,2025,Residential,SCHOOL,755000,755000,143000,143000,0,60382
08588029,8588029,005-552-842,LAND,,1475,STROUD RD,2025,Residential,GENERAL,755000,755000,272000,272000,0,60383
08588029,8588029,005-552-842,LAND,,1475,STROUD RD,2025,Residential,SCHOOL,755000,755000,272000,272000,0,60384
08588030,8588030,005-552-826,LAND,,1479,STROUD RD,2025,Residential,GENERAL,755000,755000,151000,151000,0,60385
08588030,8588030,005-552-826,LAND,,1479,STROUD RD,2025,Residential,SCHOOL,755000,755000,151000,151000,0,60386
08588031,8588031,005-552-800,LAND,,1483,STROUD RD,2025,Residential,GENERAL,756000,756000,268000,268000,0,60387
08588031,8588031,005-552-800,LAND,,1483,STROUD RD,2025,Residential,SCHOOL,756000,756000,268000,268000,0,60388
08588032,8588032,005-552-770,LAND,,1487,STROUD RD,2025,Residential,GENERAL,756000,756000,301000,301000,0,60389
08588032,8588032,005-552-770,LAND,,1487,STROUD RD,2025,Residential,SCHOOL,756000,756000,301000,301000,0,60390
08588033,8588033,005-552-753,LAND,,1495,STROUD RD,2025,Residential,GENERAL,719000,719000,145000,145000,0,60391
08588033,8588033,005-552-753,LAND,,1495,STROUD RD,2025,Residential,SCHOOL,719000,719000,145000,145000,0,60392
08588034,8588034,000-549-525,LAND,,2812,GOSWORTH RD,2025,Residential,GENERAL,722000,722000,184000,184000,0,60393
08588034,8588034,000-549-525,LAND,,2812,GOSWORTH RD,2025,Residential,SCHOOL,722000,722000,184000,184000,0,60394
08588035,8588035,007-629-273,LAND,,2810,GOSWORTH RD,2025,Residential,GENERAL,769000,769000,116000,116000,0,60395
08588035,8588035,007-629-273,LAND,,2810,GOSWORTH RD,2025,Residential,SCHOOL,769000,769000,116000,116000,0,60396
08588037,8588037,007-629-303,LAND,,1490,EDGEWARE RD,2025,Residential,GENERAL,632000,632000,276000,276000,0,60397
08588037,8588037,007-629-303,LAND,,1490,EDGEWARE RD,2025,Residential,SCHOOL,632000,632000,276000,276000,0,60398
08588038,8588038,007-629-320,LAND,,1484,EDGEWARE RD,2025,Residential,GENERAL,632000,632000,98700,98700,0,60399
08588038,8588038,007-629-320,LAND,,1484,EDGEWARE RD,2025,Residential,SCHOOL,632000,632000,98700,98700,0,60400
028-391-721,8596028,028-391-721,STRATA,4,2918,SHELBOURNE ST,2025,Residential,GENERAL,729000,729000,146000,146000,0,60401
028-391-721,8596028,028-391-721,STRATA,4,2918,SHELBOURNE ST,2025,Residential,SCHOOL,729000,729000,146000,146000,0,60402
028-391-730,8596029,028-391-730,STRATA,5,2918,SHELBOURNE ST,2025,Residential,GENERAL,720000,720000,142000,142000,0,60403
028-391-730,8596029,028-391-730,STRATA,5,2918,SHELBOURNE ST,2025,Residential,SCHOOL,720000,720000,142000,142000,0,60404
028-391-748,8596030,028-391-748,STRATA,6,2918,SHELBOURNE ST,2025,Residential,GENERAL,728000,728000,146000,146000,0,60405
028-391-748,8596030,028-391-748,STRATA,6,2918,SHELBOURNE ST,2025,Residential,SCHOOL,728000,728000,146000,146000,0,60406
028-391-756,8596031,028-391-756,STRATA,7,2918,SHELBOURNE ST,2025,Residential,GENERAL,724000,724000,134000,134000,0,60407
028-391-756,8596031,028-391-756,STRATA,7,2918,SHELBOURNE ST,2025,Residential,SCHOOL,724000,724000,134000,134000,0,60408
031-200-893,8596032,031-200-893,STRATA,1,2910,SHELBOURNE ST,2025,Residential,GENERAL,774000,774000,171000,171000,0,60409
031-200-893,8596032,031-200-893,STRATA,1,2910,SHELBOURNE ST,2025,Residential,SCHOOL,774000,774000,171000,171000,0,60410
031-200-907,8596033,031-200-907,STRATA,2,2910,SHELBOURNE ST,2025,Residential,GENERAL,837000,837000,194000,194000,0,60411
031-200-907,8596033,031-200-907,STRATA,2,2910,SHELBOURNE ST,2025,Residential,SCHOOL,837000,837000,194000,194000,0,60412
031-200-915,8596034,031-200-915,STRATA,3,2910,SHELBOURNE ST,2025,Residential,GENERAL,838000,838000,194000,194000,0,60413
031-200-915,8596034,031-200-915,STRATA,3,2910,SHELBOURNE ST,2025,Residential,SCHOOL,838000,838000,194000,194000,0,60414
031-200-923,8596035,031-200-923,STRATA,4,2910,SHELBOURNE ST,2025,Residential,GENERAL,836000,836000,193000,193000,0,60415
017-098-068,8592081,017-098-068,STRATA,301,1519,HILLSIDE AVE,2025,Residential,GENERAL,462000,462000,114000,114000,0,60416
031-200-923,8596035,031-200-923,STRATA,4,2910,SHELBOURNE ST,2025,Residential,SCHOOL,836000,836000,193000,193000,0,60417
031-200-931,8596036,031-200-931,STRATA,5,2910,SHELBOURNE ST,2025,Residential,GENERAL,834000,834000,191000,191000,0,60418
031-200-931,8596036,031-200-931,STRATA,5,2910,SHELBOURNE ST,2025,Residential,SCHOOL,834000,834000,191000,191000,0,60419
031-200-940,8596037,031-200-940,STRATA,6,2910,SHELBOURNE ST,2025,Residential,GENERAL,881000,881000,253000,253000,0,60420
031-200-940,8596037,031-200-940,STRATA,6,2910,SHELBOURNE ST,2025,Residential,SCHOOL,881000,881000,253000,253000,0,60421
08597003,8597003,000-130-257,LAND,,2945,SHELBOURNE ST,2025,Residential,GENERAL,662000,662000,119000,119000,0,60422
08597003,8597003,000-130-257,LAND,,2945,SHELBOURNE ST,2025,Residential,SCHOOL,662000,662000,119000,119000,0,60423
08597004,8597004,000-147-117,LAND,,2943,SHELBOURNE ST,2025,Residential,GENERAL,663000,663000,52900,52900,0,60424
08597004,8597004,000-147-117,LAND,,2943,SHELBOURNE ST,2025,Residential,SCHOOL,663000,663000,52900,52900,0,60425
08597005,8597005,008-132-551,LAND,,2939,SHELBOURNE ST,2025,Residential,GENERAL,663000,663000,148000,148000,0,60426
08597005,8597005,008-132-551,LAND,,2939,SHELBOURNE ST,2025,Residential,SCHOOL,663000,663000,148000,148000,0,60427
08597006,8597006,008-132-585,LAND,,2937,SHELBOURNE ST,2025,Residential,GENERAL,663000,663000,105000,105000,0,60428
08597006,8597006,008-132-585,LAND,,2937,SHELBOURNE ST,2025,Residential,SCHOOL,663000,663000,105000,105000,0,60429
08597007,8597007,008-132-615,LAND,,2931,SHELBOURNE ST,2025,Residential,GENERAL,663000,663000,170000,170000,0,60430
08597007,8597007,008-132-615,LAND,,2931,SHELBOURNE ST,2025,Residential,SCHOOL,663000,663000,170000,170000,0,60431
08597012,8597012,003-539-971,LAND,,2915,SHELBOURNE ST,2025,Residential,GENERAL,644000,644000,238000,238000,0,60432
08597012,8597012,003-539-971,LAND,,2915,SHELBOURNE ST,2025,Residential,SCHOOL,644000,644000,238000,238000,0,60433
08597013,8597013,000-170-674,LAND,,1703,MYRTLE AVE,2025,Residential,GENERAL,669000,669000,156000,156000,0,60434
08597013,8597013,000-170-674,LAND,,1703,MYRTLE AVE,2025,Residential,SCHOOL,669000,669000,156000,156000,0,60435
08597014,8597014,005-212-693,LAND,,2947,SHELBOURNE ST,2025,Residential,GENERAL,595000,595000,390000,390000,0,60436
08597014,8597014,005-212-693,LAND,,2947,SHELBOURNE ST,2025,Residential,SCHOOL,595000,595000,390000,390000,0,60437
000-801-267,8597015,000-801-267,STRATA,,1710,PEARL ST,2025,Residential,GENERAL,569000,569000,133000,133000,0,60438
000-801-267,8597015,000-801-267,STRATA,,1710,PEARL ST,2025,Residential,SCHOOL,569000,569000,133000,133000,0,60439
000-803-782,8597016,000-803-782,STRATA,,1712,PEARL ST,2025,Residential,GENERAL,569000,569000,135000,135000,0,60440
000-803-782,8597016,000-803-782,STRATA,,1712,PEARL ST,2025,Residential,SCHOOL,569000,569000,135000,135000,0,60441
000-477-796,8597017,000-477-796,STRATA,,1702,PEARL ST,2025,Residential,GENERAL,444000,444000,184000,184000,0,60442
000-477-796,8597017,000-477-796,STRATA,,1702,PEARL ST,2025,Residential,SCHOOL,444000,444000,184000,184000,0,60443
000-477-818,8597018,000-477-818,STRATA,,1704,PEARL ST,2025,Residential,GENERAL,444000,444000,174000,174000,0,60444
000-477-818,8597018,000-477-818,STRATA,,1704,PEARL ST,2025,Residential,SCHOOL,444000,444000,174000,174000,0,60445
V05971001,8597019,003-670-848,LAND,,1707,MYRTLE AVE,2025,Residential,GENERAL,735000,735000,632000,632000,0,60446
V05971001,8597019,003-670-848,LAND,,1707,MYRTLE AVE,2025,Residential,SCHOOL,735000,735000,632000,632000,0,60447
V05971014,8597020,003-670-881,LAND,,1705,MYRTLE AVE,2025,Residential,GENERAL,744000,744000,635000,635000,0,60448
V05971014,8597020,003-670-881,LAND,,1705,MYRTLE AVE,2025,Residential,SCHOOL,744000,744000,635000,635000,0,60449
030-199-379,8597021,030-199-379,STRATA,1,2923,SHELBOURNE ST,2025,Residential,GENERAL,787000,787000,199000,199000,0,60450
030-199-379,8597021,030-199-379,STRATA,1,2923,SHELBOURNE ST,2025,Residential,SCHOOL,787000,787000,199000,199000,0,60451
030-199-387,8597022,030-199-387,STRATA,2,2923,SHELBOURNE ST,2025,Residential,GENERAL,776000,776000,186000,186000,0,60452
017-098-068,8592081,017-098-068,STRATA,301,1519,HILLSIDE AVE,2025,Residential,SCHOOL,462000,462000,114000,114000,0,60453
017-098-076,8592082,017-098-076,STRATA,302,1519,HILLSIDE AVE,2025,Residential,GENERAL,460000,460000,113000,113000,0,60454
017-098-076,8592082,017-098-076,STRATA,302,1519,HILLSIDE AVE,2025,Residential,SCHOOL,460000,460000,113000,113000,0,60455
017-098-084,8592083,017-098-084,STRATA,303,1519,HILLSIDE AVE,2025,Residential,GENERAL,457000,457000,108000,108000,0,60456
017-098-084,8592083,017-098-084,STRATA,303,1519,HILLSIDE AVE,2025,Residential,SCHOOL,457000,457000,108000,108000,0,60457
017-098-106,8592084,017-098-106,STRATA,304,1519,HILLSIDE AVE,2025,Residential,GENERAL,452000,452000,113000,113000,0,60458
017-098-106,8592084,017-098-106,STRATA,304,1519,HILLSIDE AVE,2025,Residential,SCHOOL,452000,452000,113000,113000,0,60459
017-098-114,8592085,017-098-114,STRATA,305,1519,HILLSIDE AVE,2025,Residential,GENERAL,467000,467000,106000,106000,0,60460
017-098-114,8592085,017-098-114,STRATA,305,1519,HILLSIDE AVE,2025,Residential,SCHOOL,467000,467000,106000,106000,0,60461
017-098-122,8592086,017-098-122,STRATA,306,1519,HILLSIDE AVE,2025,Residential,GENERAL,483000,483000,122000,122000,0,60462
017-098-122,8592086,017-098-122,STRATA,306,1519,HILLSIDE AVE,2025,Residential,SCHOOL,483000,483000,122000,122000,0,60463
017-098-131,8592087,017-098-131,STRATA,307,1519,HILLSIDE AVE,2025,Residential,GENERAL,403000,403000,75800,75800,0,60464
017-098-131,8592087,017-098-131,STRATA,307,1519,HILLSIDE AVE,2025,Residential,SCHOOL,403000,403000,75800,75800,0,60465
017-098-149,8592088,017-098-149,STRATA,308,1519,HILLSIDE AVE,2025,Residential,GENERAL,403000,403000,75800,75800,0,60466
017-098-149,8592088,017-098-149,STRATA,308,1519,HILLSIDE AVE,2025,Residential,SCHOOL,403000,403000,75800,75800,0,60467
017-098-157,8592089,017-098-157,STRATA,401,1519,HILLSIDE AVE,2025,Residential,GENERAL,485000,485000,102000,102000,0,60468
017-098-157,8592089,017-098-157,STRATA,401,1519,HILLSIDE AVE,2025,Residential,SCHOOL,485000,485000,102000,102000,0,60469
017-098-165,8592090,017-098-165,STRATA,402,1519,HILLSIDE AVE,2025,Residential,GENERAL,474000,474000,110000,110000,0,60470
017-098-165,8592090,017-098-165,STRATA,402,1519,HILLSIDE AVE,2025,Residential,SCHOOL,474000,474000,110000,110000,0,60471
017-098-173,8592091,017-098-173,STRATA,403,1519,HILLSIDE AVE,2025,Residential,GENERAL,470000,470000,105000,105000,0,60472
017-098-173,8592091,017-098-173,STRATA,403,1519,HILLSIDE AVE,2025,Residential,SCHOOL,470000,470000,105000,105000,0,60473
017-098-181,8592092,017-098-181,STRATA,404,1519,HILLSIDE AVE,2025,Residential,GENERAL,465000,465000,110000,110000,0,60474
017-098-181,8592092,017-098-181,STRATA,404,1519,HILLSIDE AVE,2025,Residential,SCHOOL,465000,465000,110000,110000,0,60475
017-098-190,8592093,017-098-190,STRATA,405,1519,HILLSIDE AVE,2025,Residential,GENERAL,480000,480000,103000,103000,0,60476
017-098-190,8592093,017-098-190,STRATA,405,1519,HILLSIDE AVE,2025,Residential,SCHOOL,480000,480000,103000,103000,0,60477
017-098-211,8592094,017-098-211,STRATA,406,1519,HILLSIDE AVE,2025,Residential,GENERAL,498000,498000,119000,119000,0,60478
017-098-211,8592094,017-098-211,STRATA,406,1519,HILLSIDE AVE,2025,Residential,SCHOOL,498000,498000,119000,119000,0,60479
017-098-220,8592095,017-098-220,STRATA,407,1519,HILLSIDE AVE,2025,Residential,GENERAL,413000,413000,73500,73500,0,60480
017-098-220,8592095,017-098-220,STRATA,407,1519,HILLSIDE AVE,2025,Residential,SCHOOL,413000,413000,73500,73500,0,60481
017-098-238,8592096,017-098-238,STRATA,408,1519,HILLSIDE AVE,2025,Residential,GENERAL,413000,413000,73500,73500,0,60482
017-098-238,8592096,017-098-238,STRATA,408,1519,HILLSIDE AVE,2025,Residential,SCHOOL,413000,413000,73500,73500,0,60483
08592097,8592097,017-287-910,LAND,,1504,MYRTLE AVE,2025,Residential,GENERAL,669000,669000,491000,491000,0,60484
08592097,8592097,017-287-910,LAND,,1504,MYRTLE AVE,2025,Residential,SCHOOL,669000,669000,491000,491000,0,60485
08592098,8592098,017-287-928,LAND,,1508,MYRTLE AVE,2025,Residential,GENERAL,685000,685000,210000,210000,0,60486
08592098,8592098,017-287-928,LAND,,1508,MYRTLE AVE,2025,Residential,SCHOOL,685000,685000,210000,210000,0,60487
08593003,8593003,007-281-960,LAND,,1517,MYRTLE AVE,2025,Residential,GENERAL,858000,858000,286000,286000,0,60488
